prevalence,calibration,fp_cost_regime,capacity,comparison,left_policy,right_policy,n_seeds,df,mean_paired_delta,sd_paired_delta,se_paired_delta,t_crit,ci95_low,ci95_high,interval_method,zero_status,ref_mean_cost_right,practical_band_abs,mean_abs_within_1pct_band,ci_within_1pct_practical_band,practical_band_note
low,temperature_T2.5,low,2000,delta_C_D1,C_expected_exposure,D1_cost_aware_topk,10,9,2283.770999999996,1278.028820736138,404.1481988865227,2.2621571627409915,1369.5242570799778,3198.0177429200144,student_t_df_n_minus_1,excludes_0_positive,336178.67000000004,3361.7867000000006,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T2.5,low,5000,delta_C_D1,C_expected_exposure,D1_cost_aware_topk,10,9,6266.556999999995,1677.098249683063,530.345032888024,2.2621571627409915,5066.8331851282455,7466.280814871745,student_t_df_n_minus_1,excludes_0_positive,390171.88600000006,3901.718860000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T2.5,low,10000,delta_C_D1,C_expected_exposure,D1_cost_aware_topk,10,9,12322.512999999966,1298.3916023556885,410.5874758279619,2.2621571627409915,11393.699600623999,13251.326399375934,student_t_df_n_minus_1,excludes_0_positive,529546.9809999999,5295.46981,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,568715.212,5687.152120000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,545664.851,5456.64851,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,-29.730000000004658,94.01451483682065,29.730000000004658,2.2621571627409915,-96.98393244830487,37.52393244829556,student_t_df_n_minus_1,includes_0,528639.1989999999,5286.391989999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,46783.94500000001,5696.733991869083,1801.4654638409434,2.2621571627409915,42708.7469975417,50859.14300245832,student_t_df_n_minus_1,excludes_0_positive,535730.0050000001,5357.300050000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,221812.71000000002,6941.44720841092,2195.0783436396014,2.2621571627409915,216847.09780215807,226778.32219784198,student_t_df_n_minus_1,excludes_0_positive,524964.8770000001,5249.648770000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,593192.9800000001,5931.929800000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,753.0369999999879,5067.871115828179,1602.6015614196049,2.2621571627409915,-2872.2996011852683,4378.373601185244,student_t_df_n_minus_1,includes_0,589679.589,5896.79589,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,30463.16000000001,7035.9017316506315,2224.9474865138804,2.2621571627409915,25429.97910666007,35496.34089333995,student_t_df_n_minus_1,excludes_0_positive,590121.6399999999,5901.216399999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,high,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,207756.083,13746.657329191037,4347.074737409073,2.2621571627409915,197922.31674579968,217589.84925420035,student_t_df_n_minus_1,excludes_0_positive,588247.2559999999,5882.472559999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,high,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,592121.7829999999,9568.97960875436,3025.977044737067,2.2621571627409915,585276.5473539581,598967.0186460417,student_t_df_n_minus_1,excludes_0_positive,591189.5390000001,5911.8953900000015,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,566432.2950000002,5664.322950000002,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,527050.215,5270.502149999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,491772.745,4917.72745,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,9397.543,4205.604750639458,1329.9289950445166,2.2621571627409915,6389.034597923118,12406.051402076882,student_t_df_n_minus_1,excludes_0_positive,483771.48500000004,4837.71485,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,calibrated_by_construction_T1.0,low,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,97131.44500000002,5792.375678779534,1831.710020830717,2.2621571627409915,92987.82905631336,101275.06094368668,student_t_df_n_minus_1,excludes_0_positive,484943.021,4849.43021,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,570079.043,5700.79043,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,553518.4659999999,5535.184659999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,535302.223,5353.0222300000005,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,22759.159000000007,3644.9257245547806,1152.6267191732625,2.2621571627409915,20151.736211255564,25366.58178874445,student_t_df_n_minus_1,excludes_0_positive,574259.282,5742.59282,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,197960.81600000002,7508.738762263315,2374.471684394565,2.2621571627409915,192589.38787142118,203332.24412857887,student_t_df_n_minus_1,excludes_0_positive,569565.7840000001,5695.657840000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,598448.977,5984.489769999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,596370.5990000002,5963.705990000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,24865.562000000013,4676.5378769289255,1478.85112551436,2.2621571627409915,21520.168333790127,28210.9556662099,student_t_df_n_minus_1,excludes_0_positive,606414.314,6064.14314,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,209287.907,9572.445768164227,3027.0731405839074,2.2621571627409915,202440.19181288726,216135.62218711275,student_t_df_n_minus_1,excludes_0_positive,612782.533,6127.825330000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,high,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,600435.5619999999,7434.208240998431,2350.9030641549,2.2621571627409915,595117.4497945121,605753.6742054877,student_t_df_n_minus_1,excludes_0_positive,609424.089,6094.24089,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,569790.893,5697.9089300000005,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,536809.9389999999,5368.099389999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,507306.049,5073.06049,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,505475.31500000006,5054.7531500000005,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T1.5,low,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,57332.931000000004,3619.559078830384,1144.605081464496,2.2621571627409915,54743.654416455356,59922.20758354465,student_t_df_n_minus_1,excludes_0_positive,537972.3890000001,5379.723890000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,598442.1369999999,5984.421369999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,583517.0229999999,5835.17023,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,579407.6429999999,5794.076429999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,650410.861,6504.10861,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,9020.502999999992,4520.205030890737,1429.4143388566497,2.2621571627409915,5786.943114830743,12254.06288516924,student_t_df_n_minus_1,excludes_0_positive,832942.1279999999,8329.421279999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,624870.208,6248.70208,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,636173.3910000001,6361.733910000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,688977.837,6889.778370000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,132013.25,5811.53836784681,1837.769795185337,2.2621571627409915,127855.92589435245,136170.57410564757,student_t_df_n_minus_1,excludes_0_positive,775521.267,7755.21267,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,high,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,556395.394,9791.352419366107,3096.297501859705,2.2621571627409915,549391.082428191,563399.705571809,student_t_df_n_minus_1,excludes_0_positive,778480.821,7784.80821,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,588747.404,5887.47404,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,566180.4299999999,5661.8043,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,540505.573,5405.05573,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,551267.1619999999,5512.671619999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
baseline,temperature_T2.5,low,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,646389.949,6463.899490000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,966771.541,9667.71541,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,922535.0619999999,9225.35062,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,861555.53,8615.5553,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,3007.640000000002,3018.214862773478,954.443343413674,2.2621571627409915,848.5391542662996,5166.740845733704,student_t_df_n_minus_1,excludes_0_positive,819710.037,8197.10037,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,92309.04000000001,9753.611021781731,3084.362624015245,2.2621571627409915,85331.72699759332,99286.3530024067,student_t_df_n_minus_1,excludes_0_positive,825238.023,8252.38023,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,994413.8230000001,9944.13823,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,957550.8379999999,9575.50838,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,957.6830000000191,1127.7784869975549,356.63487150508627,2.2621571627409915,150.91887094157505,1764.4471290584631,student_t_df_n_minus_1,excludes_0_positive,945962.428,9459.62428,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,95363.17100000002,11820.358915947096,3737.925693507162,2.2621571627409915,86907.3956186392,103818.94638136083,student_t_df_n_minus_1,excludes_0_positive,938408.2,9384.082,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,high,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,389420.89,11864.721947929856,3751.954516004804,2.2621571627409915,380933.3792173413,397908.4007826587,student_t_df_n_minus_1,excludes_0_positive,942235.1070000001,9422.35107,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,961634.2469999999,9616.34247,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,906104.521,9061.04521,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,826058.14,8260.581400000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,739947.403,7399.47403,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,calibrated_by_construction_T1.0,low,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,20868.396999999986,4562.180883676014,1442.6882690095892,2.2621571627409915,17604.80939865754,24131.984601342432,student_t_df_n_minus_1,excludes_0_positive,737897.429,7378.97429,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,978685.543,9786.85543,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,927934.924,9279.34924,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,876287.589,8762.875890000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,838040.594,8380.40594,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,66702.57500000001,4070.319691343537,1287.148102967912,2.2621571627409915,63790.84369936267,69614.30630063736,student_t_df_n_minus_1,excludes_0_positive,877074.2019999999,8770.74202,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1002705.951,10027.059510000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,963594.354,9635.94354,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,957398.701,9573.98701,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,88847.76899999999,10173.902273907017,3217.2703877512436,2.2621571627409915,81569.79774787402,96125.74025212595,student_t_df_n_minus_1,excludes_0_positive,965364.773,9653.64773,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,high,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,399813.73799999995,9925.55556749658,3138.7362635854315,2.2621571627409915,392713.42327937525,406914.05272062466,student_t_df_n_minus_1,excludes_0_positive,978014.7470000001,9780.147470000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,968668.4290000001,9686.684290000001,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,907322.303,9073.22303,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,840841.3399999999,8408.4134,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,768234.732,7682.34732,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T1.5,low,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,774083.749,7740.83749,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1002911.9349999998,10029.119349999999,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,965690.322,9656.90322,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,922383.7640000001,9223.837640000002,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,5000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,912627.0179999999,9126.27018,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,baseline,10000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1028993.2640000001,10289.93264,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,500,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1019709.335,10197.09335,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,1000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1010963.7880000001,10109.63788,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,2000,delta_D1_D2,D1_cost_aware_topk,D2_cost_aware_abstention,10,9,0.0,0.0,0.0,2.2621571627409915,0.0,0.0,student_t_df_n_minus_1,includes_0,1022895.436,10228.95436,True,True,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
