prevalence,calibration,fp_cost_regime,capacity,policy,mean_cost,std_cost,n_seeds,ci95_low,ci95_high,interval_method,best_policy,best_mean_cost,abs_diff_from_best,pct_diff_from_best,near_eq_1pct,near_eq_0.005,near_eq_0.01,near_eq_0.02
high,temperature_T1.5,high,1000,D2_cost_aware_abstention,963594.3539999999,13518.875381921205,10,955215.2682282734,971973.4397717265,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,963594.3539999999,0.0,0.0,True,True,True,True
high,temperature_T1.5,high,2000,A_fixed_threshold_fifo,1100988.972,16414.764971739292,10,1090814.9952648592,1111162.948735141,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,957398.701,143590.27100000007,0.14997959664037613,False,False,False,False
high,temperature_T1.5,high,2000,B_topk_probability,1086168.057,16750.76869335263,10,1075785.8230005912,1096550.2909994088,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,957398.701,128769.35600000003,0.13449919648470468,False,False,False,False
high,temperature_T1.5,high,2000,C_expected_exposure,999019.911,14005.8075736416,10,990339.0215290622,1007700.8004709377,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,957398.701,41621.20999999996,0.04347322589484061,False,False,False,False
high,temperature_T1.5,high,2000,D1_cost_aware_topk,957398.701,11681.607571074619,10,950158.3656152549,964639.0363847452,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,957398.701,0.0,0.0,True,True,True,True
high,temperature_T1.5,high,2000,D2_cost_aware_abstention,957398.701,11681.607571074619,10,950158.3656152549,964639.0363847452,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,957398.701,0.0,0.0,True,True,True,True
high,temperature_T1.5,high,5000,A_fixed_threshold_fifo,1100721.199,22344.1189818079,10,1086872.1705747063,1114570.2274252938,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,965364.773,135356.42599999998,0.1402127255787072,False,False,False,False
high,temperature_T1.5,high,5000,B_topk_probability,1209899.238,20106.164831227303,10,1197437.307928019,1222361.1680719808,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,965364.773,244534.46499999985,0.2533078395227499,False,False,False,False
high,temperature_T1.5,high,5000,C_expected_exposure,1180510.531,11339.316535496586,10,1173482.3497970912,1187538.7122029087,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,965364.773,215145.7579999999,0.2228647284605235,False,False,False,False
high,temperature_T1.5,high,5000,D1_cost_aware_topk,1054212.542,13501.326986119118,10,1045844.3328366766,1062580.7511633232,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,965364.773,88847.76899999985,0.09203543726159961,False,False,False,False
high,temperature_T1.5,high,5000,D2_cost_aware_abstention,965364.773,17129.46936151659,10,954747.8178946774,975981.7281053227,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,965364.773,0.0,0.0,True,True,True,True
high,temperature_T1.5,high,10000,A_fixed_threshold_fifo,1110605.919,17582.15061186041,10,1099708.38914887,1121503.44885113,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,978014.7470000001,132591.1719999999,0.1355717512509041,False,False,False,False
high,temperature_T1.5,high,10000,B_topk_probability,1611894.83,21155.292185192473,10,1598782.6440571726,1625007.0159428276,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,978014.7470000001,633880.083,0.6481293712026205,False,False,False,False
high,temperature_T1.5,high,10000,C_expected_exposure,1653000.491,7195.253951157924,10,1648540.8263975189,1657460.155602481,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,978014.7470000001,674985.7439999998,0.6901590656689758,False,False,False,False
high,temperature_T1.5,high,10000,D1_cost_aware_topk,1377828.4849999999,8834.658693132376,10,1372352.7068111808,1383304.263188819,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,978014.7470000001,399813.7379999998,0.408801338861611,False,False,False,False
high,temperature_T1.5,high,10000,D2_cost_aware_abstention,978014.7470000001,17921.397925746678,10,966906.9494852831,989122.5445147171,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,978014.7470000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,500,A_fixed_threshold_fifo,1088868.292,23185.33960093398,10,1074497.8696331636,1103238.7143668362,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,968668.4289999999,120199.86300000001,0.1240877264102514,False,False,False,False
high,temperature_T1.5,low,500,B_topk_probability,1076471.098,23798.700055812467,10,1061720.5108846014,1091221.6851153986,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,968668.4289999999,107802.66900000011,0.11128954528980538,False,False,False,False
high,temperature_T1.5,low,500,C_expected_exposure,969149.2980000001,18163.719005631843,10,957891.3083239313,980407.2876760688,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,968668.4289999999,480.8690000001807,0.0004964227031705817,True,True,True,True
high,temperature_T1.5,low,500,D1_cost_aware_topk,968668.4289999999,18018.588726283913,10,957500.3920030096,979836.4659969902,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,968668.4289999999,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,500,D2_cost_aware_abstention,968668.4289999999,18018.588726283913,10,957500.3920030096,979836.4659969902,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,968668.4289999999,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,1000,A_fixed_threshold_fifo,1063566.3539999998,18265.50720690421,10,1052245.2753431604,1074887.4326568393,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,907322.303,156244.05099999986,0.17220347222082985,False,False,False,False
high,temperature_T1.5,low,1000,B_topk_probability,1046662.123,17784.1629881364,10,1035639.3845808533,1057684.8614191466,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,907322.303,139339.82000000007,0.15357257232549268,False,False,False,False
high,temperature_T1.5,low,1000,C_expected_exposure,908823.6939999999,17539.883101996256,10,897952.3618229,919695.0261770998,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,907322.303,1501.390999999945,0.0016547493597762306,True,True,True,True
high,temperature_T1.5,low,1000,D1_cost_aware_topk,907322.303,18294.611566626805,10,895983.185274114,918661.4207258859,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,907322.303,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,1000,D2_cost_aware_abstention,907322.303,18294.611566626805,10,895983.185274114,918661.4207258859,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,907322.303,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,2000,A_fixed_threshold_fifo,1023927.2390000001,17673.218731299152,10,1012973.2645436578,1034881.2134563423,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,840841.3400000001,183085.89899999998,0.2177413149072808,False,False,False,False
high,temperature_T1.5,low,2000,B_topk_probability,1016753.825,17171.795057109866,10,1006110.6361567586,1027397.0138432413,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,840841.3400000001,175912.48499999987,0.2092100811789295,False,False,False,False
high,temperature_T1.5,low,2000,C_expected_exposure,843798.4349999999,13992.248609094044,10,835125.9494623562,852470.9205376437,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,840841.3400000001,2957.0949999998556,0.003516828751545274,True,True,True,True
high,temperature_T1.5,low,2000,D1_cost_aware_topk,840841.3400000001,12867.507464653394,10,832865.9762460855,848816.7037539147,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,840841.3400000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,2000,D2_cost_aware_abstention,840841.3400000001,12867.507464653394,10,832865.9762460855,848816.7037539147,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,840841.3400000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,5000,A_fixed_threshold_fifo,1002136.8759999999,17061.280786887757,10,991562.1846110978,1012711.5673889021,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,768234.7320000001,233902.14399999985,0.3044670258412631,False,False,False,False
high,temperature_T1.5,low,5000,B_topk_probability,957912.3470000001,15272.587336267281,10,948446.2992976962,967378.3947023039,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,768234.7320000001,189677.615,0.24690059834472566,False,False,False,False
high,temperature_T1.5,low,5000,C_expected_exposure,774734.023,8608.094196021491,10,769398.67094135,780069.37505865,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,768234.7320000001,6499.290999999968,0.00846003275988304,True,False,True,True
high,temperature_T1.5,low,5000,D1_cost_aware_topk,768234.7320000001,8408.70812887687,10,763022.9607061027,773446.5032938975,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,768234.7320000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,5000,D2_cost_aware_abstention,768234.7320000001,8408.70812887687,10,763022.9607061027,773446.5032938975,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,768234.7320000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,10000,A_fixed_threshold_fifo,999573.6849999999,22566.203693140687,10,985587.0070445288,1013560.362955471,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,774083.7490000001,225489.93599999987,0.2912991472709497,False,False,False,False
high,temperature_T1.5,low,10000,B_topk_probability,948499.4269999999,19437.120669445336,10,936452.1747956871,960546.6792043127,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,774083.7490000001,174415.67799999984,0.22531887308746462,False,False,False,False
high,temperature_T1.5,low,10000,C_expected_exposure,788427.993,7543.509795068179,10,783752.4771891758,793103.5088108242,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,774083.7490000001,14344.243999999948,0.018530609922415446,False,False,False,True
high,temperature_T1.5,low,10000,D1_cost_aware_topk,774083.7490000001,7162.533766425659,10,769644.3645781252,778523.133421875,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,774083.7490000001,0.0,0.0,True,True,True,True
high,temperature_T1.5,low,10000,D2_cost_aware_abstention,774083.7490000001,7162.533766425659,10,769644.3645781252,778523.133421875,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,774083.7490000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,500,A_fixed_threshold_fifo,1098778.8530000001,24634.9844523556,10,1083509.9314455134,1114047.7745544869,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1002911.9349999999,95866.91800000018,0.0955885702965537,False,False,False,False
high,temperature_T2.5,baseline,500,B_topk_probability,1085844.984,24221.910374306102,10,1070832.0884115992,1100857.8795884007,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1002911.9349999999,82933.049,0.08269225452980575,False,False,False,False
high,temperature_T2.5,baseline,500,C_expected_exposure,1004758.087,19086.131967650133,10,992928.3798468963,1016587.7941531038,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1002911.9349999999,1846.1520000001183,0.0018407917341218183,True,True,True,True
high,temperature_T2.5,baseline,500,D1_cost_aware_topk,1002911.9349999999,19622.18686136252,10,990749.9775815541,1015073.8924184458,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1002911.9349999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,500,D2_cost_aware_abstention,1002911.9349999999,19622.18686136252,10,990749.9775815541,1015073.8924184458,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1002911.9349999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,1000,A_fixed_threshold_fifo,1086443.344,23286.891581245254,10,1072009.9790636615,1100876.7089363385,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,965690.322,120753.022,0.12504321442293587,False,False,False,False
high,temperature_T2.5,baseline,1000,B_topk_probability,1066733.5,22348.219444988317,10,1052881.9300812962,1080585.0699187038,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,965690.322,101043.17799999996,0.10463310618121732,False,False,False,False
high,temperature_T2.5,baseline,1000,C_expected_exposure,970917.544,15020.227931553021,10,961607.910277237,980227.177722763,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,965690.322,5227.221999999951,0.0054129381654918875,True,False,True,True
high,temperature_T2.5,baseline,1000,D1_cost_aware_topk,965690.322,15417.060354626494,10,956134.7289931991,975245.915006801,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,965690.322,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,1000,D2_cost_aware_abstention,965690.322,15417.060354626494,10,956134.7289931991,975245.915006801,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,965690.322,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,2000,A_fixed_threshold_fifo,1043377.2339999999,20211.52806160671,10,1030849.9991212513,1055904.4688787486,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,922383.7640000001,120993.46999999986,0.1311747612244396,False,False,False,False
high,temperature_T2.5,baseline,2000,B_topk_probability,1033002.902,18848.847887287015,10,1021320.2650435995,1044685.5389564005,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,922383.7640000001,110619.13799999992,0.11992745570486853,False,False,False,False
high,temperature_T2.5,baseline,2000,C_expected_exposure,931348.648,12837.03594188816,10,923392.170691565,939305.1253084351,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,922383.7640000001,8964.883999999962,0.009719256073115313,True,False,True,True
high,temperature_T2.5,baseline,2000,D1_cost_aware_topk,922383.7640000001,12905.421019798194,10,914384.901181149,930382.6268188512,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,922383.7640000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,2000,D2_cost_aware_abstention,922383.7640000001,12905.421019798194,10,914384.901181149,930382.6268188512,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,922383.7640000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,5000,A_fixed_threshold_fifo,1015888.899,17057.827197422987,10,1005316.348168025,1026461.4498319749,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,912627.0179999999,103261.88100000005,0.1131479552581031,False,False,False,False
high,temperature_T2.5,baseline,5000,B_topk_probability,1009278.4060000001,16286.07616249209,10,999184.191415192,1019372.6205848082,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,912627.0179999999,96651.38800000015,0.10590458762859041,False,False,False,False
high,temperature_T2.5,baseline,5000,C_expected_exposure,938299.6939999999,6771.521788469385,10,934102.661312904,942496.7266870958,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,912627.0179999999,25672.675999999978,0.028130523744805437,False,False,False,False
high,temperature_T2.5,baseline,5000,D1_cost_aware_topk,912627.0179999999,5547.357970365101,10,909188.729908202,916065.3060917979,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,912627.0179999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,5000,D2_cost_aware_abstention,912627.0179999999,5547.357970365101,10,909188.729908202,916065.3060917979,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,912627.0179999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,10000,A_fixed_threshold_fifo,1032278.75,22114.250489394628,10,1018572.1955423799,1045985.3044576201,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1028993.2640000001,3285.485999999917,0.0031929130296035804,True,True,True,True
high,temperature_T2.5,baseline,10000,B_topk_probability,1110958.487,15965.2463100811,10,1101063.1248178908,1120853.849182109,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1028993.2640000001,81965.22299999988,0.07965574301368787,False,False,False,False
high,temperature_T2.5,baseline,10000,C_expected_exposure,1084549.978,6399.994237306113,10,1080583.2204748394,1088516.7355251603,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1028993.2640000001,55556.7139999998,0.05399132914051787,False,False,False,False
high,temperature_T2.5,baseline,10000,D1_cost_aware_topk,1028993.2640000001,5831.56602146779,10,1025378.8219331171,1032607.706066883,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1028993.2640000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,baseline,10000,D2_cost_aware_abstention,1028993.2640000001,5831.56602146779,10,1025378.8219331171,1032607.706066883,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1028993.2640000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,500,A_fixed_threshold_fifo,1113706.296,16811.45533626617,10,1103286.4480296206,1124126.1439703796,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1019709.335,93996.96100000013,0.09218015151347038,False,False,False,False
high,temperature_T2.5,high,500,B_topk_probability,1091340.766,15824.905351024147,10,1081532.3880454989,1101149.1439545013,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1019709.335,71631.4310000001,0.07024691109648427,False,False,False,False
high,temperature_T2.5,high,500,C_expected_exposure,1031471.543,11929.72317042329,10,1024077.4239735308,1038865.6620264691,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1019709.335,11762.207999999984,0.011534863510884683,False,False,False,True
high,temperature_T2.5,high,500,D1_cost_aware_topk,1019709.335,12419.243526195998,10,1012011.8081136203,1027406.8618863797,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1019709.335,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,500,D2_cost_aware_abstention,1019709.335,12419.243526195998,10,1012011.8081136203,1027406.8618863797,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1019709.335,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,1000,A_fixed_threshold_fifo,1111985.353,17158.57987631004,10,1101350.355010678,1122620.3509893217,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1010963.7880000001,101021.56499999983,0.09992599754720376,False,False,False,False
high,temperature_T2.5,high,1000,B_topk_probability,1082961.929,14959.996172698957,10,1073689.6273081466,1092234.2306918534,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1010963.7880000001,71998.14099999995,0.07121732929963258,False,False,False,False
high,temperature_T2.5,high,1000,C_expected_exposure,1032864.349,12016.476886941962,10,1025416.4594629528,1040312.2385370473,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1010963.7880000001,21900.560999999987,0.021663051891627188,False,False,False,False
high,temperature_T2.5,high,1000,D1_cost_aware_topk,1010963.7880000001,10278.377750598363,10,1004593.1834686762,1017334.392531324,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1010963.7880000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,1000,D2_cost_aware_abstention,1010963.7880000001,10278.377750598363,10,1004593.1834686762,1017334.392531324,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1010963.7880000001,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,2000,A_fixed_threshold_fifo,1102784.4300000002,17492.62315525986,10,1091942.3898413621,1113626.4701586382,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1022895.436,79888.99400000018,0.07810084118901102,False,False,False,False
high,temperature_T2.5,high,2000,B_topk_probability,1088570.2820000001,16428.796648413634,10,1078387.6083415535,1098752.9556584468,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1022895.436,65674.84600000014,0.06420484801146394,False,False,False,False
high,temperature_T2.5,high,2000,C_expected_exposure,1066160.387,9030.840830661018,10,1060563.0138625782,1071757.760137422,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1022895.436,43264.95100000012,0.04229655297826563,False,False,False,False
high,temperature_T2.5,high,2000,D1_cost_aware_topk,1022895.436,10075.299671478428,10,1016650.7005661589,1029140.1714338411,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1022895.436,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,2000,D2_cost_aware_abstention,1022895.436,10075.299671478428,10,1016650.7005661589,1029140.1714338411,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,1022895.436,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,5000,A_fixed_threshold_fifo,1096469.01,15929.996827856277,10,1086595.4956733244,1106342.5243266756,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096469.01,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,5000,B_topk_probability,1214525.352,15369.219276068035,10,1204999.411200896,1224051.292799104,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096469.01,118056.34199999995,0.10766956559948734,False,False,False,False
high,temperature_T2.5,high,5000,C_expected_exposure,1294634.7480000001,7156.428973580772,10,1290199.147367932,1299070.3486320684,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096469.01,198165.73800000013,0.18073081518282047,False,False,False,False
high,temperature_T2.5,high,5000,D1_cost_aware_topk,1161512.586,7325.176775003339,10,1156972.394397014,1166052.7776029857,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096469.01,65043.575999999885,0.05932094332515598,False,False,False,False
high,temperature_T2.5,high,5000,D2_cost_aware_abstention,1160736.277,7626.590565385217,10,1156009.267194239,1165463.286805761,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096469.01,64267.26699999999,0.05861293517087181,False,False,False,False
high,temperature_T2.5,high,10000,A_fixed_threshold_fifo,1096011.26,18374.595118759255,10,1084622.5679548965,1107399.9520451035,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096011.26,0.0,0.0,True,True,True,True
high,temperature_T2.5,high,10000,B_topk_probability,1601442.8029999998,11516.573164813928,10,1594304.7570000058,1608580.8489999939,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096011.26,505431.54299999983,0.46115542918783503,False,False,False,False
high,temperature_T2.5,high,10000,C_expected_exposure,1801792.5289999999,8820.496445185001,10,1796325.5286634,1807259.5293365996,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096011.26,705781.2689999999,0.6439543960524637,False,False,False,False
high,temperature_T2.5,high,10000,D1_cost_aware_topk,1513974.314,10586.778862412599,10,1507412.560479209,1520536.067520791,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096011.26,417963.054,0.3813492335836039,False,False,False,False
high,temperature_T2.5,high,10000,D2_cost_aware_abstention,1164497.4880000001,12563.28212709013,10,1156710.6850638578,1172284.2909361424,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,1096011.26,68486.22800000012,0.062486792334597106,False,False,False,False
high,temperature_T2.5,low,500,A_fixed_threshold_fifo,1101514.028,12279.929236905022,10,1093902.8490047145,1109125.2069952853,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,994596.793,106917.23499999999,0.10749806932063975,False,False,False,False
high,temperature_T2.5,low,500,B_topk_probability,1090052.902,9644.868598906498,10,1084074.950508906,1096030.853491094,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,994596.793,95456.10900000005,0.09597468006313997,False,False,False,False
high,temperature_T2.5,low,500,C_expected_exposure,995766.7609999999,10967.19606898423,10,988969.2224517674,1002564.2995482325,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,994596.793,1169.9679999999935,0.001176323921647708,True,True,True,True
high,temperature_T2.5,low,500,D1_cost_aware_topk,994596.793,10784.487488971336,10,987912.498402903,1001281.0875970969,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,994596.793,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,500,D2_cost_aware_abstention,994596.793,10784.487488971336,10,987912.498402903,1001281.0875970969,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,994596.793,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,1000,A_fixed_threshold_fifo,1072644.3879999998,18011.75148744646,10,1061480.5887675455,1083808.187232454,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,950095.3929999999,122548.99499999988,0.12898599014678086,False,False,False,False
high,temperature_T2.5,low,1000,B_topk_probability,1058648.5359999998,20534.8095735646,10,1045920.929164222,1071376.1428357777,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,950095.3929999999,108553.14299999992,0.1142549935509475,False,False,False,False
high,temperature_T2.5,low,1000,C_expected_exposure,951779.436,10179.448996762729,10,945470.1481455639,958088.7238544361,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,950095.3929999999,1684.0430000000633,0.0017724988589646424,True,True,True,True
high,temperature_T2.5,low,1000,D1_cost_aware_topk,950095.3929999999,10335.438381449263,10,943689.421923266,956501.3640767338,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,950095.3929999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,1000,D2_cost_aware_abstention,950095.3929999999,10335.438381449263,10,943689.421923266,956501.3640767338,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,950095.3929999999,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,2000,A_fixed_threshold_fifo,1016510.0480000001,16126.003834154086,10,1006515.0472721832,1026505.0487278169,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,880969.091,135540.95700000005,0.15385438420563163,False,False,False,False
high,temperature_T2.5,low,2000,B_topk_probability,1010154.5160000001,13796.49226933283,10,1001603.3614987687,1018705.6705012314,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,880969.091,129185.42500000005,0.14664013337103565,False,False,False,False
high,temperature_T2.5,low,2000,C_expected_exposure,884740.084,10129.733685671425,10,878461.6100146199,891018.5579853802,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,880969.091,3770.9930000000168,0.004280505455327055,True,True,True,True
high,temperature_T2.5,low,2000,D1_cost_aware_topk,880969.091,8887.626104892443,10,875460.4832692476,886477.6987307525,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,880969.091,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,2000,D2_cost_aware_abstention,880969.091,8887.626104892443,10,875460.4832692476,886477.6987307525,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,880969.091,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,5000,A_fixed_threshold_fifo,991903.2050000001,29569.578395419325,10,973575.7904326353,1010230.6195673648,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,824458.401,167444.80400000012,0.20309672846671634,False,False,False,False
high,temperature_T2.5,low,5000,B_topk_probability,945394.892,27751.547233897847,10,928194.3048208388,962595.4791791611,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,824458.401,120936.49100000004,0.14668598300813487,False,False,False,False
high,temperature_T2.5,low,5000,C_expected_exposure,830577.776,13459.462977973013,10,822235.5144177509,838920.037582249,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,824458.401,6119.375,0.007422296858856315,True,False,True,True
high,temperature_T2.5,low,5000,D1_cost_aware_topk,824458.401,13674.83052361726,10,815982.653230001,832934.1487699989,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,824458.401,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,5000,D2_cost_aware_abstention,824458.401,13674.83052361726,10,815982.653230001,832934.1487699989,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,824458.401,0.0,0.0,True,True,True,True
high,temperature_T2.5,low,10000,A_fixed_threshold_fifo,1003020.9230000001,34166.68014700257,10,981844.1952472071,1024197.6507527931,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,849486.901,153534.0220000001,0.18073736254115602,False,False,False,False
high,temperature_T2.5,low,10000,B_topk_probability,947167.5109999999,25801.436858233927,10,931175.6147541004,963159.4072458994,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,849486.901,97680.60999999999,0.11498777660375012,False,False,False,False
high,temperature_T2.5,low,10000,C_expected_exposure,863476.992,8283.745849376488,10,858342.6731293688,868611.3108706311,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,849486.901,13990.091000000015,0.016468871954977933,False,False,False,True
high,temperature_T2.5,low,10000,D1_cost_aware_topk,849486.901,8679.20835321139,10,844107.4719300717,854866.3300699282,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,849486.901,0.0,0.0,True,True,True,True
