review_volume,precision_among_reviewed,fraud_dollars_captured,fraud_loss_remaining,fp_intervention_cost,review_cost,total_system_cost,review_effectiveness,policy_label,base_policy,info_set,deployable,is_oracle_reference,condition,e_true,e_hat,r_true,r_hat,abstention_rate,overlap_with_d1_oracle,spearman_vs_oracle_benefit,capacity_utilization,seed,capacity
1485,0.3522,150578.83,498504.03,36978.75,37125.0,572607.78,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98515,0.73989,0.910396,0.7425,1297,2000
2000,0.5085,95738.22,553344.64,41986.95,50000.0,645331.58,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.260239,1.0,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3405,174393.59,474689.27,49241.16,50000.0,573930.43,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1297,2000
1466,0.3527,148431.74,500651.12,36327.22,36650.0,573628.34,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98534,0.733,1.0,0.733,1297,2000
2000,0.3255,168642.7,480440.16,51576.54,50000.0,582016.7,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.756697,0.692975,1.0,1297,2000
1595,0.3461,155444.56,493638.3,40361.62,39875.0,573874.91,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98405,0.715172,0.692975,0.7975,1297,2000
2000,0.5085,95738.22,553344.64,41986.95,50000.0,645331.58,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.260239,1.0,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3405,174393.59,474689.27,49241.16,50000.0,573930.43,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1297,2000
1466,0.3527,148431.74,500651.12,36327.22,36650.0,573628.34,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98534,0.733,1.0,0.733,1297,2000
2000,0.337,178439.71,470643.15,50568.78,50000.0,571211.93,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.937046,0.998262,1.0,1297,2000
1988,0.336,177935.81,471147.05,50340.9,49700.0,571187.95,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98012,0.936863,0.998262,0.994,1297,2000
2000,0.5085,95738.22,553344.64,41986.95,50000.0,645331.58,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.260239,1.0,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.3405,174393.59,474689.27,49241.16,50000.0,573930.43,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1297,2000
1466,0.3527,148431.74,500651.12,36327.22,36650.0,573628.34,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98534,0.733,1.0,0.733,1297,2000
2000,0.3485,170453.22,478629.64,46893.7,50000.0,575523.34,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.91296,0.997585,1.0,1297,2000
969,0.3695,115648.1,533434.76,23504.67,24225.0,581164.43,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.99031,0.4845,0.997585,0.4845,1297,2000
2000,0.5085,95738.22,553344.64,41986.95,50000.0,645331.58,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.260239,1.0,1.0,1297,2000
2000,0.3015,177207.73,471875.13,60507.94,50000.0,582383.07,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.716002,0.366992,1.0,1297,2000
2000,0.303,176227.34,472855.52,60155.77,50000.0,583011.29,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.635992,0.363261,1.0,1297,2000
2000,0.3405,174393.59,474689.27,49241.16,50000.0,573930.43,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1297,2000
1466,0.3527,148431.74,500651.12,36327.22,36650.0,573628.34,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98534,0.733,1.0,0.733,1297,2000
2000,0.324,166812.82,482270.04,51628.32,50000.0,583898.36,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.708672,0.831489,1.0,1297,2000
1799,0.3263,157032.66,492050.2,46527.5,44975.0,583552.7,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98201,0.702824,0.831489,0.8995,1297,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.296,179167.33,483847.43,60180.33,50000.0,594027.77,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.664586,0.363804,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.336,176490.89,486523.87,49360.61,50000.0,585884.48,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.819009,0.998324,1.0,1314,2000
1498,0.3385,151122.9,511891.86,37835.62,37450.0,587177.48,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98502,0.715547,0.998324,0.749,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.282,167808.19,495206.57,61870.96,50000.0,607077.53,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.529052,0.355185,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.328,169984.99,493029.77,50627.79,50000.0,593657.56,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.614857,0.991017,1.0,1314,2000
1492,0.3284,145788.89,517225.87,38242.63,37300.0,592768.5,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98508,0.57085,0.991017,0.746,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.3275,171165.68,491849.08,49913.07,50000.0,591762.15,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.877934,0.910913,1.0,1314,2000
1503,0.3453,150880.72,512134.04,37443.65,37575.0,587152.7,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98497,0.743654,0.910913,0.7515,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.322,169837.29,493177.47,51253.31,50000.0,594430.78,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.761339,0.693229,1.0,1314,2000
1592,0.3317,150695.72,512319.04,40844.64,39800.0,592963.68,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98408,0.731084,0.693229,0.796,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.3255,175083.55,487931.21,51283.09,50000.0,589214.29,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.929571,0.998339,1.0,1314,2000
2000,0.3255,175083.55,487931.21,51283.09,50000.0,589214.29,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97989,0.929571,0.998339,1.0,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.3465,170324.62,492690.14,46839.35,50000.0,589529.49,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.913876,0.997681,1.0,1314,2000
981,0.3721,121781.36,541233.4,23396.19,24525.0,589154.59,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.99019,0.4905,0.997681,0.4905,1314,2000
2000,0.519,104663.89,558350.87,41563.85,50000.0,649914.72,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.243394,1.0,1.0,1314,2000
2000,0.2975,180156.69,482858.07,60243.18,50000.0,593101.25,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.707942,0.365923,1.0,1314,2000
2000,0.2915,175316.58,487698.18,61065.6,50000.0,598763.78,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.617469,0.361507,1.0,1314,2000
2000,0.333,173908.94,489105.82,49187.81,50000.0,588293.63,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1314,2000
1476,0.3449,148661.14,514353.62,36646.57,36900.0,587900.19,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98524,0.738,1.0,0.738,1314,2000
2000,0.3235,173521.27,489493.49,51576.02,50000.0,591069.51,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.707942,0.831609,1.0,1314,2000
1795,0.3281,163841.77,499172.99,46229.85,44875.0,590277.84,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98205,0.697987,0.831609,0.8975,1314,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.311,196443.53,489245.18,59749.62,50000.0,598994.8,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.664586,0.364415,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.3485,192758.92,492929.79,49096.26,50000.0,592026.05,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.788909,0.998196,1.0,1331,2000
1553,0.3619,173765.21,511923.5,37776.58,38825.0,588525.09,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98447,0.728954,0.998196,0.7765,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.2985,188318.78,497369.94,61262.4,50000.0,608632.34,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.519757,0.355615,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.335,182810.89,502877.82,50590.56,50000.0,603468.38,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.592991,0.990785,1.0,1331,2000
1558,0.3421,163475.95,522212.76,39633.79,38950.0,600796.56,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98442,0.570861,0.990785,0.779,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
